Organization Name,Organization Name URL,Categories,Headquarters Location,Headquarters Regions,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Funding Status,Top 5 Investors,Number of Investors
CyberSmart,https://www.crunchbase.com/organization/cybersmart-2,"Compliance, Cyber Security, SaaS, Small and Medium Businesses","London, England, United Kingdom",European Union (EU),2016-12-05,day,,,2017-09-11,15000,GBP,19753,Convertible Note,,,,Seed,"CyberSmart Angels, CyLon, NCSC Cyber Accelerator, Seedcamp",4
The Crypto Company,https://www.crunchbase.com/organization/the-crypto-company,"Blockchain, Finance, Financial Services","Malibu, California, United States","Greater Los Angeles Area, West Coast, Western US",2017-01-01,year,2017-11-14,day,2017-12-12,8554488,USD,8554488,Post-IPO Equity,8554488,USD,8554488,IPO,,
Drone Complier,https://www.crunchbase.com/organization/drone-complier,"Aerospace, Autonomous Vehicles, Compliance, Drone Management, Drones, Enterprise Applications, Navigation, Robotics, SaaS, Software","West Linn, Oregon, United States","West Coast, Western US",2015-01-01,year,,,2017-11-13,,,,Seed,,,,Seed,"Alliance of Angels, Portland Seed Fund, Rogue Venture Partners, Toivo Annus",4
HEXANIKA,https://www.crunchbase.com/organization/hexanika,"Artificial Intelligence, Banking, Big Data, Compliance, Financial Services, FinTech, Software","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2014-01-01,day,,,2017-09-17,100000,USD,100000,Seed,100000,USD,100000,Seed,"Fintech71, SixThirty, VC FinTech Accelerator",3
Secure Channels,https://www.crunchbase.com/organization/secure-channels,"Computer, Cyber Security, Information Technology","Irvine, California, United States","Greater Los Angeles Area, West Coast, Western US",,,,,2017-10-03,1000000,USD,1000000,Venture - Series Unknown,1000000,USD,1000000,,,
LifeRaft,https://www.crunchbase.com/organization/liferaft,"Information Technology, Open Source, Security","Halifax, Nova Scotia, Canada",,2014-01-01,year,,,2017-10-05,1450000,USD,1450000,Venture - Series Unknown,1450000,USD,1450000,,Mike Durland,1
BuddyGuard,https://www.crunchbase.com/organization/buddyguard,"Cyber Security, Home Renovation, Security","Berlin, Berlin, Germany",European Union (EU),2014-01-01,year,,,2017-10-17,3400000,EUR,4001968,Venture - Series Unknown,3400000,EUR,4001968,,"BACHMANN, Microsoft Accelerator Berlin",2
Yogosha,https://www.crunchbase.com/organization/yogosha,"Computer, Internet, Security","Boulogne-billancourt, Ile-de-France, France",European Union (EU),2015-12-11,day,,,2017-09-11,1200000,EUR,1434960,Seed,1200000,EUR,1434960,Seed,"Axeleo, Starquest Capital, Wilco, ZTP - Ze 12th Player",4
B2BX exchange,https://www.crunchbase.com/organization/b2bx,"Bitcoin, Computer, Cryptocurrency, Ethereum, Finance, FinTech, Information Services, Information Technology, Internet","Moscow, Moscow City, Russian Federation",,2014-01-01,year,,,2017-10-10,5000000,EUR,5906786,Initial Coin Offering,5000000,EUR,5906786,,,
ICARE Technologies,https://www.crunchbase.com/organization/icare-technologies-2,"Banking, Security, Wireless","Ajaccio, Corse, France",European Union (EU),2016-04-16,day,,,2017-07-18,2500000,EUR,2886922,Seed,2500000,EUR,2886922,Seed,ACG Management,1
SaltDNA,https://www.crunchbase.com/organization/saltdna,"Cyber Security, Messaging, Mobile, Software","Belfast, Belfast, United Kingdom",European Union (EU),2013-01-01,year,,,2017-07-27,,,,Venture - Series Unknown,,,,,"Accomplice, Co-FundNI",2
RazorSecure,https://www.crunchbase.com/organization/razorsecure,"Cyber Security, Information Technology, Network Security, Real Time, Security, Software","Basingstoke, Hampshire, United Kingdom",European Union (EU),2014-12-31,day,,,2017-12-07,,,,Seed,,,,Seed,"Breed Reply, NCSC Cyber Accelerator, The FSE Group",3
COMSA,https://www.crunchbase.com/organization/comsa,"Blockchain, Software","Tokyo, Tokyo, Japan",Asia-Pacific (APAC),,,,,2017-10-06,74000000,USD,74000000,Initial Coin Offering,74000000,USD,74000000,,"ABBALab - Atom to Bit, Bit to Atom, FISCO Capitals, JAFCO Japan, Nippon Technology Venture Partners",4
Robin8 Inc,https://www.crunchbase.com/organization/robin8-inc,"Blockchain, Information Services, Information Technology, Social Media","Shanghai, Shanghai, China",Asia-Pacific (APAC),2014-01-01,year,,,2017-12-27,1000000,USD,1000000,Initial Coin Offering,1000000,USD,1000000,,Node Capital,1
Bodhi,https://www.crunchbase.com/organization/bodhi,"Blockchain, Computer, Sharing Economy","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2017-05-01,month,,,2017-08-22,10000000,USD,10000000,Initial Coin Offering,10000000,USD,10000000,,"DHVC, Patrick Dai, Xiaolai Li",3
Nutanix Beam,https://www.crunchbase.com/organization/botmetric,"Cloud Management, Cloud Security, IT Management","San Jose, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2014-01-01,year,,,2017-08-01,3000000,USD,3000000,Series A,3000000,USD,3000000,Early Stage Venture,"Blume Ventures, Faiyaz Shahpurwala, Jocelyn Goldfein, Pallav Nadhani, Rishi Bhargava",10
Veracity Industrial Networks,https://www.crunchbase.com/organization/veracity-security-intelligence,"Industrial, Network Security, Software","Aliso Viejo, California, United States","Greater Los Angeles Area, West Coast, Western US",2014-01-01,year,,,2017-08-28,1500000,USD,1500000,Seed,1500000,USD,1500000,Seed,"Frost Data Capital, Hollencrest Capital Management, Microsemi, Schweitzer Engineering Laboratories",4
Lamden,https://www.crunchbase.com/organization/lamden,"Apps, Blockchain, Information Technology","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2017-07-04,day,,,2018-01-01,,,,Initial Coin Offering,,,,,,
Continuum Security SL,https://www.crunchbase.com/organization/continuum-security-sl,"Cyber Security, Enterprise Software, Information Technology, Security, Software","Huesca, Aragon, Spain",European Union (EU),2015-07-26,day,,,2017-11-30,1500000,EUR,1784702,Venture - Series Unknown,1500000,EUR,1784702,,"JME Ventures, Sonae IM, Swanlaab Venture Factory",3
Stream Token,https://www.crunchbase.com/organization/stream-token,"Blockchain, Information Technology, Internet, Payments","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",,,,,2017-10-26,5000000,USD,5000000,Initial Coin Offering,5000000,USD,5000000,,"CrunchFund, Fenbushi Capital, INBlockchain, Pantera Capital, Synapse Capital",9
StealthMail,https://www.crunchbase.com/organization/stealthmail,"Cloud Security, Cyber Security, Email, Enterprise Software","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2017-03-01,month,,,2017-07-15,2100000,USD,2100000,Seed,2100000,USD,2100000,Seed,Dima Bull,1
"MegaHoot, LLC",https://www.crunchbase.com/organization/megahoot,"Blockchain, Cyber Security, Messaging","Tampa, Florida, United States","Tampa Bay Area, East Coast, Southern US",2011-11-10,day,2016-11-30,day,2017-12-26,50000000,USD,50000000,Private Equity,50000000,USD,50000000,M&A,FGA Partners,1
ESET,https://www.crunchbase.com/organization/eset,"Security, Software","Bratislava, Bratislava, Slovakia (Slovak Republic)",European Union (EU),1987-01-01,year,,,2017-11-09,,,,Private Equity,,,,Private Equity,Convergence Partners,1
Ostendio,https://www.crunchbase.com/organization/ostendio,"Cloud Computing, Compliance, Cyber Security, Management Information Systems, SaaS, Security","Arlington, Virginia, United States","Washington DC Metro Area, East Coast, Southern US",2013-08-01,day,,,2017-11-14,382048,USD,382048,Seed,382048,USD,382048,Seed,"Blu Venture Investors, CIT GAP Funds",2
Hive Project,https://www.crunchbase.com/organization/hive-18,"Cryptocurrency, Finance, FinTech, Small and Medium Businesses","Ljubljana, Ljubljana Urban Commune, Slovenia",European Union (EU),2017-07-01,month,,,2017-07-03,8949421,USD,8949421,Initial Coin Offering,8949421,USD,8949421,,,
Leverj,https://www.crunchbase.com/organization/leverj-io,"Blockchain, Cryptocurrency, Finance, Financial Services, FinTech","Victoria, British Columbia, Canada",,2016-01-01,year,,,2017-12-12,13500000,USD,13500000,Initial Coin Offering,13500000,USD,13500000,,,
Bitspark,https://www.crunchbase.com/organization/bitspark,"Bitcoin, Cryptocurrency, Finance, FinTech, Payments, Virtual Currency","North Point, Hong Kong Island, Hong Kong",Asia-Pacific (APAC),2014-04-01,day,,,2017-11-09,,,,Venture - Series Unknown,,,,,"Cyberport Hong Kong, RGAx, SixThirty",3
Digipulse,https://www.crunchbase.com/organization/digipulse,"Cryptocurrency, FinTech, SaaS, Subscription Service","Riga, Riga, Latvia",European Union (EU),2017-02-01,day,,,2017-10-31,1000000,USD,1000000,Initial Coin Offering,1000000,USD,1000000,,,
Blockchain Company,https://www.crunchbase.com/organization/blockchain-company,"Blockchain, Cryptocurrency, Information Technology, Internet","Barcelona, Catalonia, Spain",European Union (EU),2017-03-17,day,,,2017-08-15,1255000,EUR,1473409,Seed,1255000,EUR,1473409,Seed,,
Paybit,https://www.crunchbase.com/organization/paybit,"Bitcoin, Blockchain, Cryptocurrency, Internet","Asunción, Central, Paraguay",,2017-08-21,day,,,2017-11-21,5000000,USD,5000000,Series A,5000000,USD,5000000,Early Stage Venture,,
Enginsight,https://www.crunchbase.com/organization/enginsight,"Artificial Intelligence, Cyber Security, IT Infrastructure, IT Management, Predictive Analytics, SaaS, Software","Jena, Thuringen, Germany",European Union (EU),2017-08-30,day,,,2017-09-07,420000,EUR,505184,Seed,420000,EUR,505184,Seed,"bm-t beteiligungsmanagement thüringen, Brandenburg Ventures, Paysmark Verwaltungs- und Beteiligungsgesellschaft mbH",3
Bitcoin.co.id,https://www.crunchbase.com/organization/bitcoin-indonesia,"Bitcoin, Financial Exchanges, Financial Services, FinTech","Bali, Jawa Barat, Indonesia","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2014-02-15,day,,,2017-11-23,,,,Venture - Series Unknown,,,,,East Ventures,1
Crumbs,https://www.crunchbase.com/organization/crumbs-6012,"Apps, Cryptocurrency, Financial Services","Santa Clara, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2017-09-01,month,2018-05-30,day,2017-12-20,175000,USD,175000,Seed,175000,USD,175000,M&A,"Ben Nguyen, Marshall Hayner",2
Kalepso,https://www.crunchbase.com/organization/kalepso,"Big Data, Cyber Security, Database, Information Services, Information Technology, Machine Learning, Privacy","Montréal, Quebec, Canada",,2017-01-01,year,,,2017-10-01,800000,CAD,640959,Pre-Seed,800000,CAD,640959,Seed,TandemLaunch,1
"Other Mind, Inc.",https://www.crunchbase.com/organization/other-mind-inc,"Artificial Intelligence, Cryptocurrency, Digital Media, Intelligent Systems, Machine Learning, Mobile Payments, Natural Language Processing, Social Impact, Social Media, Social Network, Virtual Assistant","Los Angeles, California, United States","Greater Los Angeles Area, West Coast, Western US",2017-04-01,month,,,2017-07-01,640000,USD,640000,Seed,640000,USD,640000,Seed,,
Jinse,https://www.crunchbase.com/organization/jinse,"Cryptocurrency, News, Service Industry","Beijing, Beijing, China",Asia-Pacific (APAC),2013-01-01,year,,,2017-11-01,1000000,USD,1000000,Seed,1000000,USD,1000000,Seed,Node Capital,1
Substratum Network,https://www.crunchbase.com/organization/substratum-network,"Blockchain, Cryptocurrency, Information Technology, Internet","Delaware, Ohio, United States","Great Lakes, Midwestern US",2017-06-01,day,,,2017-08-14,13800000,USD,13800000,Initial Coin Offering,13800000,USD,13800000,,"Alex Dahan, Julian Sarokin, Render Payment Systems",3
Verifyoo,https://www.crunchbase.com/organization/verifyoo,"Biometrics, Cyber Security","Tel Aviv, Tel Aviv, Israel",,2015-10-23,day,,,2017-09-01,460000,USD,460000,Seed,460000,USD,460000,Seed,,
PlasmaPay,https://www.crunchbase.com/organization/plasmapay,"Banking, Blockchain, Cryptocurrency, Information Technology, Internet, Mobile Payments, Payments","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2017-09-05,day,,,2017-10-05,1400000,USD,1400000,Seed,1400000,USD,1400000,Seed,,
Thrive Labs,https://www.crunchbase.com/organization/thrive-labs,"Advertising, Blockchain, Cryptocurrency, Finance, FinTech, Information Services, Information Technology, Marketing","Mosta, NA - Malta, Malta",European Union (EU),2017-01-01,month,,,2017-09-01,25000000,USD,25000000,Initial Coin Offering,25000000,USD,25000000,,,
LoyalCoin,https://www.crunchbase.com/organization/loyalcoin,"Blockchain, Cryptocurrency, Loyalty Programs","Mandaluyong, Cavite, Philippines","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2017-01-01,year,,,2017-12-11,4022696,USD,4022696,Initial Coin Offering,4022696,USD,4022696,,,
Olympus Sky Technologies,https://www.crunchbase.com/organization/olympus-sky,"Aerospace, Automotive, Cyber Security, Industrial, Industrial Automation, Industrial Manufacturing, Internet of Things, Network Hardware, Network Security","Lodz, Lodzkie, Poland",European Union (EU),2014-11-01,day,,,2018-01-01,1000000,PLN,287522,Seed,1000000,PLN,287522,Seed,"Akcelerator Technologiczny Gliwice Sp. z o.o., Giza Polish Ventures (GPV), Trigon TFI SA",3
Commonwealth Crypto,https://www.crunchbase.com/organization/commonwealth-crypto,"Cryptocurrency, Information Technology","Boston, Massachusetts, United States","Greater Boston Area, East Coast, New England",2017-01-01,year,,,2017-12-15,1500000,USD,1500000,Seed,1500000,USD,1500000,Seed,"Highland Capital Partners, Notation Capital, Underscore VC",3
Authoreon.io,https://www.crunchbase.com/organization/authoreon,"Blockchain, Cyber Security, Ethereum, Identity Management, Supply Chain Management","Munich, Bayern, Germany",European Union (EU),2017-03-06,day,,,2017-08-05,1250000,USD,1250000,Initial Coin Offering,1250000,USD,1250000,,,
Galaxkey,https://www.crunchbase.com/organization/galaxkey,"Collaboration, Cyber Security, Email, File Sharing, Information Technology, Security","Welwyn Garden City, Hertford, United Kingdom",European Union (EU),2010-10-01,month,,,2017-12-01,2500000,GBP,3368409,Undisclosed,2500000,GBP,3368409,,"CyLon, Pitch@Palace",2
Advanced Protection Systems,https://www.crunchbase.com/organization/advanced-protection-systems-sp-z-o-o,"Drone Management, Drones, Hardware, Homeland Security, Physical Security, Security","Gdynia, Pomorskie, Poland",European Union (EU),2015-08-15,day,,,2017-12-01,45000,EUR,53518,Grant,250000,USD,250000,Seed,Space3ac,1
UnikoinGold,https://www.crunchbase.com/organization/unikoingold,"Cryptocurrency, eSports, Gaming","Seattle, Washington, United States","Greater Seattle Area, West Coast, Western US",2014-01-01,year,,,2017-09-24,15000000,USD,15000000,Initial Coin Offering,15000000,USD,15000000,,"Blockchain Capital, Brock Pierce, CoinCircle, Mark Cuban, Pantera Capital",5
Acorn Collective,https://www.crunchbase.com/organization/acorn-collective,"Blockchain, Crowdfunding, Small and Medium Businesses, Social Entrepreneurship","Gibraltar, Gibraltar, Gibraltar",,2017-06-01,month,,,2017-11-30,4000000,USD,4000000,Initial Coin Offering,4000000,USD,4000000,,,
Karma International,https://www.crunchbase.com/organization/karma-international,"Blockchain, Events, Media and Entertainment, Private Social Networking","Long Beach, California, United States","Greater Los Angeles Area, West Coast, Western US",2005-01-01,year,,,2017-10-13,4100000,USD,4100000,Initial Coin Offering,4100000,USD,4100000,,,
PORT,https://www.crunchbase.com/organization/port,"Data Storage, Information Technology, Internet, PaaS, Privacy","London, England, United Kingdom",European Union (EU),2015-11-20,day,,,2017-07-31,500000,GBP,659905,Seed,500000,GBP,659905,Seed,"Startupbootcamp, Startupbootcamp InsurTech London",2
Avenews-GT,https://www.crunchbase.com/organization/avenews-gt,"Agriculture, Blockchain, E-Commerce, Financial Services, Information Technology, Trading Platform","Tel Aviv, Tel Aviv, Israel",,2017-04-15,day,,,2017-09-01,320000,USD,320000,Seed,320000,USD,320000,Seed,"Barclays Accelerator, powered by Techstars - London, Encovox, Techstars",3
ICOx Innovations,https://www.crunchbase.com/organization/icox-innovations,"Blockchain, Cryptocurrency","Los Angeles, California, United States","Greater Los Angeles Area, West Coast, Western US",2010-01-01,year,,,2017-11-02,115000,USD,115000,Seed,115000,USD,115000,Seed,,
