Organization Name,Organization Name URL,Categories,Headquarters Location,Headquarters Regions,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Funding Status,Top 5 Investors,Number of Investors
Very Good Security,https://www.crunchbase.com/organization/very-good-security,"Compliance, FinTech, Network Security, Payments, Security","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2015-01-01,year,,,2018-08-28,8500000,USD,8500000,Series A,8500000,USD,8500000,Early Stage Venture,"Andreessen Horowitz, Max Levchin, Nyca Partners, Slow Ventures, Vertex Ventures",12
Dedrone,https://www.crunchbase.com/organization/dedrone,"Drone Management, Drones, Robotics, Security","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2014-01-01,year,,,2018-09-07,15259000,USD,15259000,Venture - Series Unknown,15259000,USD,15259000,,"Felicis Ventures, Hans Robertson, John Chambers, Menlo Ventures, Target Partners",8
Armored Things,https://www.crunchbase.com/organization/armored-things,"Computer, Network Security","Boston, Massachusetts, United States","Greater Boston Area, East Coast, New England",2017-01-01,year,,,2018-07-18,5500000,USD,5500000,Seed,5500000,USD,5500000,Seed,"Glasswing Ventures, Inovia Capital, MassVentures",3
IoTium,https://www.crunchbase.com/organization/iotium,"Computer, Infrastructure, Network Security, Software","Santa Clara, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2015-01-01,year,,,2018-09-19,13600000,USD,13600000,Series B,13600000,USD,13600000,Early Stage Venture,"GE Ventures, Honeywell Venture Capital, Juniper Networks, March Capital Partners, Pankaj Patel",9
Xage Security,https://www.crunchbase.com/organization/xage-security,"Information Technology, Internet of Things, Network Security, Security, Software","Palo Alto, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2017-01-01,year,,,2018-12-28,4000000,USD,4000000,Series A,4000000,USD,4000000,Early Stage Venture,"City Light Capital, GE Ventures, March Capital Partners, NexStar Partners, Saudi Aramco Energy Ventures",5
Dtex Systems,https://www.crunchbase.com/organization/dtex-systems,"Business Intelligence, Cyber Security, Machine Learning, Predictive Analytics, Risk Management, Security, Software","San Jose, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2000-01-01,year,,,2018-12-26,500000,USD,500000,Series C,500000,USD,500000,Late Stage Venture,"Norwest Venture Partners, Wing Venture Capital",2
RiskSense,https://www.crunchbase.com/organization/risksense,"Cyber Security, Information Technology, Network Security, Risk Management, Security, Software","Sunnyvale, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2015-05-01,day,,,2018-08-07,12000000,USD,12000000,Series B,12000000,USD,12000000,Early Stage Venture,"CenturyLink, EPIC Ventures, Jump Capital, Paladin Capital Group, UL Ventures",8
WireWheel.io,https://www.crunchbase.com/organization/wirewheel-io,"Compliance, Cyber Security, Privacy","Arlington, Virginia, United States","Washington DC Metro Area, East Coast, Southern US",2016-12-22,day,,,2018-10-25,10000000,USD,10000000,Series A,10000000,USD,10000000,Early Stage Venture,"Grotech Ventures, New Enterprise Associates, Rise of the Rest, SaaS Ventures, Steve Case",8
Eclypsium,https://www.crunchbase.com/organization/eclypsium,"Cyber Security, Enterprise, Information Technology","Portland, Oregon, United States","West Coast, Western US",2017-01-01,year,,,2018-12-04,8750000,USD,8750000,Series A,8750000,USD,8750000,Early Stage Venture,"408 Ventures, Andreessen Horowitz, Intel Capital, Madrona Venture Group, Ubiquity Ventures",5
OneAssist,https://www.crunchbase.com/organization/oneassist-consumer-solutions,"Financial Services, SaaS, Security","Mumbai, Maharashtra, India",Asia-Pacific (APAC),2011-06-01,day,,,2018-12-17,2400000,USD,2400000,Debt Financing,,,,Late Stage Venture,"Arun Sarin, Assurant Growth Investing, Lightspeed Venture Partners, Sequoia Capital India, Trifecta Capital",5
Arachnys,https://www.crunchbase.com/organization/arachnys,"Compliance, Financial Services, Legal, Risk Management, Software","London, England, United Kingdom",European Union (EU),2010-12-01,day,,,2018-10-04,10000000,USD,10000000,Series A,10000000,USD,10000000,Early Stage Venture,"Cambridge Angels group, Cambridge Capital Group, Martlet",3
StarkWare Industries Ltd.,https://www.crunchbase.com/organization/starkware-industries-ltd,"Blockchain, Financial Services, Software","Netanya, HaMerkaz, Israel",,2018-01-01,day,,,2018-10-28,30000000,USD,30000000,Series A,30000000,USD,30000000,Early Stage Venture,"ConsenSys, Founders Fund, Multicoin Capital, Polychain, Sequoia Capital",25
Egress Software Technologies,https://www.crunchbase.com/organization/egress-software-technologies,"Cloud Data Services, Email, File Sharing, Security, Software","London, England, United Kingdom",European Union (EU),2007-10-09,day,,,2018-12-18,40000000,USD,40000000,Series C,40000000,USD,40000000,Late Stage Venture,"Albion Capital Group, AlbionVC, FTV Capital, Future Fifty",4
Fidelis Cybersecurity,https://www.crunchbase.com/organization/fidelis-cybersecurity-2,"Cloud Security, Cyber Security, Enterprise Software, Network Security, Security","Bethesda, Maryland, United States","Washington DC Metro Area, East Coast, Southern US",2002-01-01,year,2015-04-14,day,2018-09-18,25000000,USD,25000000,Private Equity,25000000,USD,25000000,M&A,"Ascent Venture Partners, Inflection Point Ventures, Marlin Equity Partners, Maryland Venture Fund, PJC",6
Empower,https://www.crunchbase.com/organization/empower-2,"Cryptocurrency, Finance, FinTech, Personal Finance","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2016-01-01,year,,,2018-09-19,4500000,USD,4500000,Venture - Series Unknown,4500000,USD,4500000,,"Daniel Scrivner, Initialized Capital, Sequoia Capital",3
Route4Gas,https://www.crunchbase.com/organization/route4gas,"Big Data, Energy, Information Technology, Oil and Gas, Privacy","The Hague, Zuid-Holland, The Netherlands",European Union (EU),2017-03-15,day,,,2018-11-30,3500000,EUR,3961471,Seed,3500000,EUR,3961471,Seed,,
Section,https://www.crunchbase.com/organization/section-io,"Content Delivery Network, Enterprise Software, Security","Boulder, Colorado, United States","Greater Denver Area, Western US",2012-01-01,year,,,2018-07-09,4000001,USD,4000001,Series A,4000001,USD,4000001,Early Stage Venture,"FirstMile Ventures, Foundry Group, NEXT Frontier Capital, Tahoma Ventures, Techstars Ventures",14
SendFriend,https://www.crunchbase.com/organization/sendfriend-inc,"Blockchain, Financial Services, FinTech, Mobile Payments, Payments","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2017-05-01,month,,,2018-12-22,1700000,USD,1700000,Pre-Seed,1700000,USD,1700000,Seed,"Deloitte, Mahindra finance, MIT Media Lab, Ripple, Techstars",11
encompass,https://www.crunchbase.com/organization/encompass-corporation,"Analytics, Business Intelligence, Compliance, Data Visualization, Information Technology","Glasgow, Glasgow City, United Kingdom",European Union (EU),2011-01-01,year,,,2019-01-01,,,,Undisclosed,,,,,"Adcock Private Equity, Scottish Development International, Scottish Investment Bank, TCV",4
LoginRadius,https://www.crunchbase.com/organization/loginradius,"Big Data, Data Integration, Identity Management, Information Technology, Internet, SaaS, Software","Vancouver, British Columbia, Canada",,2012-01-01,year,,,2018-07-25,17000000,USD,17000000,Series A,17000000,USD,17000000,Early Stage Venture,"Accelerate Fund, BDC Venture Capital, FounderFuel, M12, Real Ventures",11
Ralali,https://www.crunchbase.com/organization/ralali,"Cryptocurrency, E-Commerce, Retail, Shopping","Tangerang, Jawa Barat, Indonesia","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2013-07-01,month,,,2018-09-17,7000000,USD,7000000,Series B,7000000,USD,7000000,Early Stage Venture,"CyberAgent Capital, Digital Garage, East Ventures, Qualgro VC, SBI Group",7
Hysolate,https://www.crunchbase.com/organization/hysolate,"Computer, Cyber Security, Software","Tel Aviv, Tel Aviv, Israel",,2016-06-01,month,,,2018-10-03,18000000,USD,18000000,Series B,18000000,USD,18000000,Early Stage Venture,"Bessemer Venture Partners, Innovation Endeavors, NGP Capital, Team8",4
CybelAngel,https://www.crunchbase.com/organization/cybelangel,"Artificial Intelligence, Cyber Security, Machine Learning, Real Time, SaaS, Security","Paris, Ile-de-France, France",European Union (EU),2013-02-13,day,,,2018-10-11,12000000,USD,12000000,Series B,12000000,USD,12000000,Early Stage Venture,"Bpifrance, Serena",2
A-LIGN,https://www.crunchbase.com/organization/a-lign,Security,"Tampa, Florida, United States","Tampa Bay Area, East Coast, Southern US",2009-01-01,year,,,2018-07-16,54500000,USD,54500000,Private Equity,54500000,USD,54500000,Private Equity,FTV Capital,1
Inpher.io,https://www.crunchbase.com/organization/inpher-io,"Artificial Intelligence, Cyber Security, Machine Learning, Predictive Analytics","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2015-06-01,month,,,2018-11-02,10000000,USD,10000000,Series A,10000000,USD,10000000,Early Stage Venture,"Alpana Ventures, Bowery Capital, Crosslink Capital, JP Morgan Chase, Polytech Ventures",5
Mythical Games,https://www.crunchbase.com/organization/mythical-games,"Blockchain, Gaming, SaaS, Video Games","Seattle, Washington, United States","Greater Seattle Area, West Coast, Western US",2018-04-01,month,,,2018-11-15,16000000,USD,16000000,Series A,16000000,USD,16000000,Early Stage Venture,"Fenbushi Capital, Galaxy Digital LP, Javelin Venture Partners, Norís Capital, OKCoin",6
DataGrail,https://www.crunchbase.com/organization/datagrail,"Big Data, Legal, Privacy","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2018-02-01,month,,,2018-09-20,4000000,USD,4000000,Series A,4000000,USD,4000000,Early Stage Venture,"Bob Spinner, Clarence So, Cloud Apps Capital Partners, Gunderson Dettmer, Peter Kazanjy",5
Blockfolio,https://www.crunchbase.com/organization/blockfolio,"Bitcoin, Cryptocurrency, Financial Services, Mobile Apps, Virtual Currency","Santa Monica, California, United States","Greater Los Angeles Area, West Coast, Western US",2014-06-01,month,,,2018-10-10,11500000,USD,11500000,Series A,11500000,USD,11500000,Early Stage Venture,"BitMEX, Founders Fund, Huobi, Mayfield Fund, Playground Global",17
SAM Seamless Network,https://www.crunchbase.com/organization/sam-seamless-network,"Computer, Cyber Security, Enterprise Software, Internet of Things, Network Security, Software","Tel Aviv, Tel Aviv, Israel",,2016-01-01,year,,,2018-11-14,12000000,USD,12000000,Series A,12000000,USD,12000000,Early Stage Venture,"ADT Security, Blumberg Capital, Intel Capital, Mindset Ventures, NightDragon Security",5
Factom,https://www.crunchbase.com/organization/factom,"Bitcoin, Enterprise Software, FinTech, Information Technology","Austin, Texas, United States",Southern US,2014-04-02,day,,,2018-08-08,6000000,USD,6000000,Venture - Series Unknown,6000000,USD,6000000,,"Draper Associates, FastForward Innovations, Medici Ventures, Plug and Play, Tally Capital",7
Integris Software,https://www.crunchbase.com/organization/integris-software,"Big Data, Business Intelligence, Privacy, Risk Management, Security","Seattle, Washington, United States","Greater Seattle Area, West Coast, Western US",2016-02-01,month,,,2018-07-12,10041053,USD,10041053,Series A,10041053,USD,10041053,Early Stage Venture,"Amplify Partners, Aspect Ventures, Family Angel Management Fund, Ignition Partners, Madrona Venture Group",7
4iQ,https://www.crunchbase.com/organization/4iq,"Cyber Security, Security","Los Altos, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2016-01-01,year,,,2018-11-12,18000000,USD,18000000,Series B,18000000,USD,18000000,Early Stage Venture,"Adara Ventures, Armat Group, C5 Capital, ForgePoint Capital, Telefónica Open Future_",5
Zeguro,https://www.crunchbase.com/organization/zeguro,"Cyber Security, Insurance","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2016-02-01,month,,,2018-11-05,5000000,USD,5000000,Seed,5000000,USD,5000000,Seed,"Healthy Ventures, Mosaik Partners, Munich Re Ventures, QBE Ventures, Social Capital",9
Argent,https://www.crunchbase.com/organization/argent,"Blockchain, Cryptocurrency, Identity Management, Mobile Apps","London, England, United Kingdom",European Union (EU),2017-01-01,year,,,2018-11-20,4000000,USD,4000000,Seed,4000000,USD,4000000,Seed,"Creandum, Firstminute Capital, Hummingbird Ventures, Index Ventures, KR1",7
Radiflow,https://www.crunchbase.com/organization/radiflow,"Cyber Security, Security","Tel Aviv, Tel Aviv, Israel",,2009-01-01,year,,,2018-07-11,18000000,USD,18000000,Series B,18000000,USD,18000000,Early Stage Venture,"ST Engineering Ventures Fund, Zohar Zisapel",2
Alcide,https://www.crunchbase.com/organization/alcide,"Cloud Security, Cyber Security, Data Center, Information Technology, Network Security, Security, Software","Tel Aviv, Tel Aviv, Israel",,2016-07-01,month,,,2018-11-19,7000000,USD,7000000,Series A,7000000,USD,7000000,Early Stage Venture,"CE Ventures (CEIIF), Elron Electronic Industries, F2 Capital, Intel Capital",4
Origin Protocol,https://www.crunchbase.com/organization/originprotocol,"Blockchain, Developer Platform, Developer Tools, Ethereum, Internet, Marketplace, Software","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2017-06-01,day,,,2018-07-31,6600000,USD,6600000,Undisclosed,6600000,USD,6600000,,"BlockTower Capital, Foundation Capital, Garry Tan, Kenetic, Pantera Capital",21
Bespin Global,https://www.crunchbase.com/organization/bespin-global,"Big Data, Cloud Data Services, Cloud Security, Information Technology","Seongnam, Kyonggi-do, South Korea",Asia-Pacific (APAC),2015-01-01,year,,,2018-10-31,77000000,USD,77000000,Series B,77000000,USD,77000000,Early Stage Venture,"Altos Ventures, DY Holdings, Legend Capital, Premier Partners, ST Telemedia",6
CloudKnox Security,https://www.crunchbase.com/organization/cloudknox-security-inc,"Cyber Security, Information Technology, Security","Sunnyvale, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2015-09-01,month,,,2018-10-30,,,,Series A,,,,Early Stage Venture,"ClearSky, Dell Technologies Capital, Foundation Capital, Secure Octane",4
dYdX,https://www.crunchbase.com/organization/dydx,"Blockchain, Cryptocurrency, Finance, Internet","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2017-07-01,month,,,2018-10-19,10000000,USD,10000000,Series A,10000000,USD,10000000,Early Stage Venture,"Andreessen Horowitz, Bain Capital Ventures, Polychain, Scott Belsky, Vy Capital",20
Cybrary,https://www.crunchbase.com/organization/cybrary,"Cyber Security, E-Learning, EdTech, Education, Open Source, Recruiting, Training","Greenbelt, Maryland, United States","Washington DC Metro Area, East Coast, Southern US",2015-01-13,day,,,2018-09-14,2499916,USD,2499916,Venture - Series Unknown,2499916,USD,2499916,,"Arthur Ventures, Cognizant, Inner Loop Capital, New Stack Ventures, TDF Ventures",9
Secure Code Warrior,https://www.crunchbase.com/organization/secure-code-warrior,"Cyber Security, Quality Assurance, Security, Software","Sydney, New South Wales, Australia","Asia-Pacific (APAC), Australasia",2015-01-01,day,,,2018-09-11,3500000,USD,3500000,Venture - Series Unknown,3500000,USD,3500000,,"AirTree Ventures, NCSC Cyber Accelerator, Paladin Capital Group",3
